      3.150E+13      1.524E-04      9.911E+06      2.012E+15      1.511E+03      1.000E+00      6.100E-01      9.000E+00
      3.150E+13      1.528E-04      9.911E+06      2.012E+15      1.514E+03      1.000E+00      6.100E-01      9.004E+00
      3.150E+13      1.531E-04      9.910E+06      2.012E+15      1.517E+03      1.000E+00      6.100E-01      9.007E+00
      3.150E+13      1.535E-04      9.910E+06      2.012E+15      1.521E+03      1.000E+00      6.100E-01      9.010E+00
      3.150E+13      1.538E-04      9.909E+06      2.011E+15      1.524E+03      1.000E+00      6.100E-01      9.014E+00
      3.150E+13      1.542E-04      9.908E+06      2.011E+15      1.528E+03      1.000E+00      6.100E-01      9.017E+00
      3.150E+13      1.545E-04      9.908E+06      2.011E+15      1.531E+03      1.000E+00      6.100E-01      9.020E+00
      3.150E+13      1.549E-04      9.907E+06      2.011E+15      1.534E+03      1.000E+00      6.100E-01      9.023E+00
      3.150E+13      1.552E-04      9.907E+06      2.011E+15      1.538E+03      1.000E+00      6.100E-01      9.027E+00
      3.150E+13      1.556E-04      9.906E+06      2.011E+15      1.541E+03      1.000E+00      6.100E-01      9.030E+00
      3.150E+13      1.560E-04      9.905E+06      2.011E+15      1.545E+03      1.000E+00      6.100E-01      9.033E+00
      3.150E+13      1.563E-04      9.905E+06      2.011E+15      1.548E+03      1.000E+00      6.100E-01      9.037E+00
      3.150E+13      1.567E-04      9.904E+06      2.010E+15      1.552E+03      1.000E+00      6.100E-01      9.040E+00
      3.150E+13      1.570E-04      9.904E+06      2.010E+15      1.555E+03      1.000E+00      6.100E-01      9.043E+00
      3.150E+13      1.574E-04      9.903E+06      2.010E+15      1.559E+03      1.000E+00      6.100E-01      9.047E+00
      3.150E+13      1.578E-04      9.902E+06      2.010E+15      1.562E+03      1.000E+00      6.100E-01      9.050E+00
      3.150E+13      1.581E-04      9.902E+06      2.010E+15      1.566E+03      1.000E+00      6.100E-01      9.053E+00
      3.150E+13      1.585E-04      9.901E+06      2.010E+15      1.569E+03      1.000E+00      6.100E-01      9.057E+00
      3.150E+13      1.589E-04      9.901E+06      2.010E+15      1.573E+03      1.000E+00      6.100E-01      9.060E+00
      3.150E+13      1.592E-04      9.900E+06      2.010E+15      1.576E+03      1.000E+00      6.100E-01      9.063E+00
      3.150E+13      1.596E-04      9.899E+06      2.009E+15      1.580E+03      1.000E+00      6.100E-01      9.067E+00
      3.150E+13      1.600E-04      9.899E+06      2.009E+15      1.583E+03      1.000E+00      6.100E-01      9.070E+00
      3.150E+13      1.603E-04      9.898E+06      2.009E+15      1.587E+03      1.000E+00      6.100E-01      9.073E+00
      3.150E+13      1.607E-04      9.897E+06      2.009E+15      1.590E+03      1.000E+00      6.100E-01      9.077E+00
      3.150E+13      1.611E-04      9.897E+06      2.009E+15      1.594E+03      1.000E+00      6.100E-01      9.080E+00
      3.150E+13      1.614E-04      9.896E+06      2.009E+15      1.598E+03      1.000E+00      6.100E-01      9.084E+00
      3.150E+13      1.618E-04      9.896E+06      2.009E+15      1.601E+03      1.000E+00      6.100E-01      9.087E+00
      3.150E+13      1.622E-04      9.895E+06      2.009E+15      1.605E+03      1.000E+00      6.100E-01      9.090E+00
      3.150E+13      1.626E-04      9.894E+06      2.008E+15      1.608E+03      1.000E+00      6.100E-01      9.094E+00
      3.150E+13      1.629E-04      9.894E+06      2.008E+15      1.612E+03      1.000E+00      6.100E-01      9.097E+00
      3.150E+13      1.633E-04      9.893E+06      2.008E+15      1.616E+03      1.000E+00      6.100E-01      9.100E+00
      3.150E+13      1.637E-04      9.892E+06      2.008E+15      1.619E+03      1.000E+00      6.100E-01      9.104E+00
      3.150E+13      1.641E-04      9.892E+06      2.008E+15      1.623E+03      1.000E+00      6.100E-01      9.107E+00
      3.150E+13      1.644E-04      9.891E+06      2.008E+15      1.626E+03      1.000E+00      6.100E-01      9.110E+00
      3.150E+13      1.648E-04      9.891E+06      2.008E+15      1.630E+03      1.000E+00      6.100E-01      9.114E+00
      3.150E+13      1.652E-04      9.890E+06      2.008E+15      1.634E+03      1.000E+00      6.100E-01      9.117E+00
      3.150E+13      1.656E-04      9.889E+06      2.007E+15      1.637E+03      1.000E+00      6.100E-01      9.120E+00
      3.150E+13      1.660E-04      9.889E+06      2.007E+15      1.641E+03      1.000E+00      6.100E-01      9.124E+00
      3.150E+13      1.663E-04      9.888E+06      2.007E+15      1.645E+03      1.000E+00      6.100E-01      9.127E+00
      3.150E+13      1.667E-04      9.887E+06      2.007E+15      1.648E+03      1.000E+00      6.100E-01      9.130E+00
      3.150E+13      1.671E-04      9.887E+06      2.007E+15      1.652E+03      1.000E+00      6.100E-01      9.134E+00
      3.150E+13      1.675E-04      9.886E+06      2.007E+15      1.656E+03      1.000E+00      6.100E-01      9.137E+00
      3.150E+13      1.679E-04      9.885E+06      2.007E+15      1.660E+03      1.000E+00      6.100E-01      9.140E+00
      3.150E+13      1.683E-04      9.885E+06      2.006E+15      1.663E+03      1.000E+00      6.100E-01      9.144E+00
      3.150E+13      1.687E-04      9.884E+06      2.006E+15      1.667E+03      1.000E+00      6.100E-01      9.147E+00
      3.150E+13      1.690E-04      9.883E+06      2.006E+15      1.671E+03      1.000E+00      6.100E-01      9.151E+00
